"dayRange"	"dayMin"	"dayMax"	"dayMean"	"date"
"26_1_2021"	1.079	22.369	23.448	22.8305416666667	2021-01-26
"27_1_2021"	0.504999999999999	22.992	23.497	23.2390416666667	2021-01-27
"28_1_2021"	0.431999999999999	22.992	23.424	23.195	2021-01-28
"29_1_2021"	0.790000000000003	22.13	22.92	22.59275	2021-01-29
"30_1_2021"	0.597999999999999	21.867	22.465	22.0753333333333	2021-01-30
"31_1_2021"	0.956	21.342	22.298	21.8255416666667	2021-01-31
"1_2_2021"	1.552	20.793	22.345	21.8305	2021-02-01
"2_2_2021"	2.023	18.604	20.627	19.5188333333333	2021-02-02
"3_2_2021"	2.593	17.653	20.246	18.7420416666667	2021-02-03
"4_2_2021"	0.999000000000002	19.008	20.007	19.5881666666667	2021-02-04
"5_2_2021"	0.881	19.698	20.579	20.0629583333333	2021-02-05
"6_2_2021"	0.762	20.198	20.96	20.6505416666667	2021-02-06
"7_2_2021"	0.763000000000002	20.674	21.437	21.1023333333333	2021-02-07
"8_2_2021"	1.646	20.484	22.13	21.2815	2021-02-08
"9_2_2021"	2.057	21.175	23.232	22.11075	2021-02-09
"10_2_2021"	0.552	22.776	23.328	22.99	2021-02-10
"11_2_2021"	1.444	23.064	24.508	23.6169166666667	2021-02-11
"12_2_2021"	0.967000000000002	24.267	25.234	24.692875	2021-02-12
"13_2_2021"	0.534000000000002	25.04	25.574	25.2676666666667	2021-02-13
"14_2_2021"	0.582000000000001	25.162	25.744	25.4193333333333	2021-02-14
"15_2_2021"	1.048	25.574	26.622	25.9106666666667	2021-02-15
"16_2_2021"	0.804000000000002	25.647	26.451	25.8881666666667	2021-02-16
"17_2_2021"	1.267	25.477	26.744	25.8995833333333	2021-02-17
"18_2_2021"	0.658999999999999	26.085	26.744	26.3442083333333	2021-02-18
"19_2_2021"	0.931000000000001	26.304	27.235	26.6842916666667	2021-02-19
"20_2_2021"	0.657	25.501	26.158	25.883	2021-02-20
"21_2_2021"	1.306	24.195	25.501	24.7495	2021-02-21
"22_2_2021"	0.433999999999997	23.978	24.412	24.2267083333333	2021-02-22
"23_2_2021"	0.289999999999999	24.122	24.412	24.261	2021-02-23
"24_2_2021"	0.652000000000001	24.122	24.774	24.4066666666667	2021-02-24
"25_2_2021"	0.557000000000002	24.508	25.065	24.8388333333333	2021-02-25
"26_2_2021"	0.558	25.065	25.623	25.3184166666667	2021-02-26
"27_2_2021"	1.167	25.162	26.329	25.7151666666667	2021-02-27
"28_2_2021"	0.949000000000002	25.307	26.256	25.787875	2021-02-28
"1_3_2021"	0.827999999999999	25.574	26.402	25.8394583333333	2021-03-01
"2_3_2021"	0.927	25.866	26.793	26.2030416666667	2021-03-02
"3_3_2021"	1.051	26.012	27.063	26.4237916666667	2021-03-03
"4_3_2021"	0.998000000000001	25.404	26.402	26.0029166666667	2021-03-04
"5_3_2021"	0.727	24.847	25.574	25.2848333333333	2021-03-05
"6_3_2021"	0.652999999999999	24.46	25.113	24.829625	2021-03-06
"7_3_2021"	0.675999999999998	24.219	24.895	24.55675	2021-03-07
"8_3_2021"	1.826	22.441	24.267	23.1005833333333	2021-03-08
"9_3_2021"	0.837	21.604	22.441	21.9896666666667	2021-03-09
"10_3_2021"	0.836000000000002	21.366	22.202	21.780625	2021-03-10
"11_3_2021"	0.790000000000003	21.819	22.609	22.1630416666667	2021-03-11
"12_3_2021"	0.693999999999999	22.25	22.944	22.5079583333333	2021-03-12
"13_3_2021"	0.911000000000001	22.369	23.28	22.7995416666667	2021-03-13
"14_3_2021"	1.105	22.776	23.881	23.3234166666667	2021-03-14
"15_3_2021"	1.133	23.448	24.581	23.986125	2021-03-15
"16_3_2021"	1.014	24.026	25.04	24.4955	2021-03-16
"17_3_2021"	1.089	24.315	25.404	24.7764166666667	2021-03-17
"18_3_2021"	1.068	24.944	26.012	25.3790416666667	2021-03-18
"19_3_2021"	0.292000000000002	25.331	25.623	25.4960833333333	2021-03-19
"20_3_2021"	0.872	24.605	25.477	25.1232083333333	2021-03-20
"21_3_2021"	0.870000000000001	24.243	25.113	24.6392916666667	2021-03-21
"22_3_2021"	1.658	22.561	24.219	23.4318333333333	2021-03-22
"23_3_2021"	1.662	23.088	24.75	23.9310416666667	2021-03-23
"24_3_2021"	1.138	24.315	25.453	24.7804166666667	2021-03-24
"25_3_2021"	1.237	24.726	25.963	25.233625	2021-03-25
"26_3_2021"	1.312	24.944	26.256	25.624125	2021-03-26
"27_3_2021"	1.097	25.598	26.695	26.1705416666667	2021-03-27
"28_3_2021"	0.904	26.036	26.94	26.443125	2021-03-28
"29_3_2021"	1.3	26.353	27.653	27.0287083333333	2021-03-29
"30_3_2021"	0.884	26.769	27.653	27.2134583333333	2021-03-30
"31_3_2021"	0.960000000000001	27.014	27.974	27.4644583333333	2021-03-31
"1_4_2021"	1.082	26.842	27.924	27.4007916666667	2021-04-01
"2_4_2021"	1.535	25.283	26.818	25.9212916666667	2021-04-02
"3_4_2021"	1.835	23.545	25.38	24.328875	2021-04-03
"4_4_2021"	1.009	22.776	23.785	23.3192916666667	2021-04-04
"5_4_2021"	1.391	22.154	23.545	22.9156666666667	2021-04-05
"6_4_2021"	1.176	22.393	23.569	22.9205	2021-04-06
"7_4_2021"	1.13	22.824	23.954	23.3715416666667	2021-04-07
"8_4_2021"	1.107	23.184	24.291	23.7492916666667	2021-04-08
"9_4_2021"	0.916	23.713	24.629	24.212875	2021-04-09
"10_4_2021"	1.112	24.243	25.355	24.7230833333333	2021-04-10
"11_4_2021"	1.019	24.944	25.963	25.308125	2021-04-11
"12_4_2021"	0.824000000000002	24.726	25.55	25.2405	2021-04-12
"13_4_2021"	1.071	25.331	26.402	25.7840833333333	2021-04-13
"14_4_2021"	1.098	25.671	26.769	26.1127083333333	2021-04-14
"15_4_2021"	0.609999999999999	26.012	26.622	26.309625	2021-04-15
"16_4_2021"	1.002	26.134	27.136	26.4532083333333	2021-04-16
"17_4_2021"	1.177	26.304	27.481	26.8019583333333	2021-04-17
"18_4_2021"	1.895	26.573	28.468	27.1365833333333	2021-04-18
"19_4_2021"	1.362	27.579	28.941	28.01725	2021-04-19
"20_4_2021"	1.329	26.916	28.245	27.621625	2021-04-20
"21_4_2021"	1.256	26.94	28.196	27.7034583333333	2021-04-21
"22_4_2021"	0.491	26.94	27.431	27.2255	2021-04-22
"23_4_2021"	0.812000000000001	27.087	27.899	27.423375	2021-04-23
"24_4_2021"	0.664999999999999	27.259	27.924	27.56375	2021-04-24
"25_4_2021"	0.865000000000002	27.554	28.419	27.8285833333333	2021-04-25
"26_4_2021"	1.085	27.235	28.32	27.746875	2021-04-26
"27_4_2021"	0.518999999999998	27.85	28.369	28.1127083333333	2021-04-27
"28_4_2021"	0.913999999999998	27.579	28.493	28.0170416666667	2021-04-28
"29_4_2021"	1.309	27.333	28.642	27.8951666666667	2021-04-29
"30_4_2021"	0.495000000000001	27.924	28.419	28.1725	2021-04-30
"1_5_2021"	0.768000000000001	27.974	28.742	28.349875	2021-05-01
"2_5_2021"	1.119	28.196	29.315	28.6975416666667	2021-05-02
"3_5_2021"	1.047	28.518	29.565	28.98275	2021-05-03
"4_5_2021"	0.901	29.04	29.941	29.4974166666667	2021-05-04
"5_5_2021"	0.601000000000003	29.365	29.966	29.7212916666667	2021-05-05
"6_5_2021"	0.879000000000001	29.439	30.318	29.847	2021-05-06
"7_5_2021"	1.123	28.692	29.815	29.3589583333333	2021-05-07
"8_5_2021"	0.869	28.221	29.09	28.6486666666667	2021-05-08
"9_5_2021"	0.922000000000001	28.593	29.515	29.1185416666667	2021-05-09
"10_5_2021"	0.951000000000001	28.965	29.916	29.3409166666667	2021-05-10
"11_5_2021"	1.055	29.389	30.444	29.7969166666667	2021-05-11
"12_5_2021"	0.932000000000002	29.79	30.722	30.1724583333333	2021-05-12
"13_5_2021"	0.655999999999999	30.142	30.798	30.4507083333333	2021-05-13
"14_5_2021"	0.402999999999999	30.117	30.52	30.295125	2021-05-14
"15_5_2021"	0.702999999999999	29.59	30.293	30.00475	2021-05-15
"16_5_2021"	0.673999999999999	28.816	29.49	29.244125	2021-05-16
"17_5_2021"	0.919999999999998	28.245	29.165	28.7139166666667	2021-05-17
"18_5_2021"	0.915000000000003	27.653	28.568	28.1538333333333	2021-05-18
"19_5_2021"	1.182	26.94	28.122	27.5014583333333	2021-05-19
"20_5_2021"	0.759	26.304	27.063	26.7057083333333	2021-05-20
"21_5_2021"	0.802999999999997	25.501	26.304	25.988625	2021-05-21
"22_5_2021"	0.584	25.623	26.207	25.8526666666667	2021-05-22
"23_5_2021"	0.948999999999998	25.355	26.304	25.7555416666667	2021-05-23
"24_5_2021"	1.048	25.501	26.549	25.971625	2021-05-24
"25_5_2021"	0.977	25.939	26.916	26.3412916666667	2021-05-25
"26_5_2021"	1.027	26.134	27.161	26.600875	2021-05-26
"27_5_2021"	1.424	26.426	27.85	27.0462916666667	2021-05-27
"28_5_2021"	1.528	26.891	28.419	27.4679166666667	2021-05-28
"29_5_2021"	1.137	27.53	28.667	27.9512916666667	2021-05-29
"30_5_2021"	1.591	27.924	29.515	28.4813333333333	2021-05-30
"31_5_2021"	1.609	27.431	29.04	28.16968	2021-05-31
"1_6_2021"	0.516999999999999	27.358	27.875	27.5545833333333	2021-06-01
"2_6_2021"	1.358	27.259	28.617	27.6514166666667	2021-06-02
"3_6_2021"	1.407	27.21	28.617	27.6368333333333	2021-06-03
"4_6_2021"	0.518000000000001	27.456	27.974	27.6982083333333	2021-06-04
"5_6_2021"	1.364	27.801	29.165	28.512625	2021-06-05
"6_6_2021"	1.092	28.023	29.115	28.3625416666667	2021-06-06
"7_6_2021"	0.445	27.974	28.419	28.1971666666667	2021-06-07
"8_6_2021"	0.445	28.023	28.468	28.2301666666667	2021-06-08
"9_6_2021"	0.495000000000001	28.122	28.617	28.3705416666667	2021-06-09
"10_6_2021"	0.545999999999999	28.27	28.816	28.492375	2021-06-10
"11_6_2021"	0.620999999999999	28.419	29.04	28.644375	2021-06-11
"12_6_2021"	0.521999999999998	28.468	28.99	28.6908333333333	2021-06-12
"13_6_2021"	0.498000000000001	28.692	29.19	28.8618333333333	2021-06-13
"14_6_2021"	0.396999999999998	28.568	28.965	28.7188333333333	2021-06-14
"15_6_2021"	0.771000000000001	28.369	29.14	28.8702083333333	2021-06-15
"16_6_2021"	0.497999999999998	28.617	29.115	28.8410833333333	2021-06-16
"17_6_2021"	0.920999999999999	28.518	29.439	28.7635833333333	2021-06-17
"18_6_2021"	0.372999999999998	28.617	28.99	28.8017916666667	2021-06-18
"19_6_2021"	0.597999999999999	28.791	29.389	29.0580833333333	2021-06-19
"20_6_2021"	0.649999999999999	29.015	29.665	29.2649166666667	2021-06-20
"21_6_2021"	0.550000000000001	29.215	29.765	29.4429583333333	2021-06-21
"22_6_2021"	0.525000000000002	29.365	29.89	29.5637083333333	2021-06-22
"23_6_2021"	1.258	29.464	30.722	29.8742916666667	2021-06-23
"24_6_2021"	0.428000000000001	29.89	30.318	30.1115416666667	2021-06-24
"25_6_2021"	0.352	29.79	30.142	29.9636666666667	2021-06-25
"26_6_2021"	1.053	29.19	30.243	29.7459166666667	2021-06-26
"27_6_2021"	0.802	29.315	30.117	29.5274166666667	2021-06-27
